id;user_id;hotel_id;hotel_name;hotel_stars;city_tax;address;begin_date;end_date;price_per_night;includes_breakfast;room_details;rating;comment
Book0000020628;LucianPires1230;HTL1201;Helsinki Harbor Hotel;4;3;;2023/01/19;2023/01/21;240;true;Bathroom: Shower;1;Comfy beds and pillows.
Book0000020638;YCoelho47;HTL1205;Sörnäinen Waterfront Inn;3;3;1205 Sörnäisten rantatie, Helsinki;2023/01/19;2023/01/23;160;true;View: Garden View;4;
Book0000020664;PetrCarvalho1905;HTL901;Alfama District Hotel;3;2;901 Rua dos Bacalhoeiros, Lisbon;2022/02/15;2022/02/19;120;true;Amenities: TV;2;
Book0000020666;LeonoBorges2020;HTL905;Rossio Square Inn;4;2;905 Praça do Rossio, Lisbon;2022/02/15;2022/02/16;200;true;Occupancy: 3 Guests;1;We received a warm welcome upon arrival.
Book0000020674;IsaBarbosa1366;HTL904;Chiado Plaza Hotel;3;2;904 Rua Garrett, Lisbon;2022/02/15;2022/02/19;150;false;Amenities: Coffee Maker;1;Conveniently located near public transportation.
Book0000020713;PMarques1369;HTL911;Castle Hill Inn;5;2;1 Castle Hill, Budapest;2022/02/02;2022/02/04;220;true;Bathroom: Bathtub;4;Great hotel, excellent service!
Book0000020728;VictóCosta;HTL1001;Acropolis View Hotel;4;2;1001 Dionysiou Areopagitou, Athens;2022/04/17;2022/04/18;220;true;Occupancy: 1 Guest;1;
Book0000020765;LSantos-Neto;;Monastiraki Market Hotel;3;2;1005 Athinas, Athens;2022/04/17;2022/04/19;180;true;Room Size: 700 sq ft;1;
Book0000020774;PiMiranda;HTL1003;Omonia Square Suites;2;2;1003 Omonoia Square, Athens;2022/04/17;2022/04/18;120;false;Amenities: Air Conditioning;1;Good value for the price.
Book0000020775;MatildTeixeira;HTL1302;Old Town District Inn;3;3;1302 Rue de la Préfecture, Nice;2021/03/12;2021/03/13;180;false;Room Type: Standard;3;Great place to unwind after a busy day.
Book0000020784;MCruz466;HTL1304;Cimiez Hill View Hotel;3;3;1304 Avenue des Arènes de Cimiez, Nice;29/10/2007;2021/03/13;190;true;Bathroom: Shower;1;Excellent housekeeping service.
Book0000020795;SebasFreitas;HTL1303;Port de Nice Suites;4;3;1303 Quai des Docks, Nice;2021/03/14;2021/03/12;220;true;Number of Beds: 1;4;
Book0000020798;AMonteiro1;HTL1304;Cimiez Hill View Hotel;3;3;1304 Avenue des Arènes de Cimiez, Nice;2021/03/12;2021/03/13;190;true;Room Type: Suite;1;
Book0000020799;CrisPinho;HTL1305;Place Masséna Plaza Hotel;4;3;1305 Place Masséna, Nice;2021/03/12;2021/03/14;230;true;Amenities: TV;2;Clean and well-maintained rooms.
Book0000020800;RicardSousa1707;HTL1305;Place Masséna Plaza Hotel;4;3;1305 Place Masséna, Nice;2021/03/12;2021/03/14;230;true;Amenities: Mini Fridge;4;Great place to unwind after a busy day.
Book0000020828;LuíCunha;;Holmenkollen Lodge;5;4;703 Kongeveien, Oslo;2023/02/03;2023/02/05;350;true;Room Size: 500 sq ft;3;
Book0000020832;SebastiAlves1861;HTL701;Fjord View Hotel;4;4;701 Akershusstranda, Oslo;2023/02/03;2023/02/06;220;true;Room Size: 300 sq ft;2;Highly recommended!
Book0000020847;IvAlmeida310;HTL701;Fjord View Hotel;4;4;701 Akershusstranda, Oslo;2023/02/03;2023/02/05;220;true;Room Size: 400 sq ft;1;
Book0000020857;BMachado;HTL1301;Promenade des Anglais Hotel;4;3;1301 Promenade des Anglais, Nice;2021/03/22;2021/03/23;250;true;View: City View;4;
Book0000020858;ÉrMorais513;HTL1303;Port de Nice Suites;4;3;1303 Quai des Docks, Nice;2021/03/22;2021/03/24;220;true;Room Size: 500 sq ft;4;We had a fantastic stay at this hotel.
Book0000020882;EmMelo1284;;Place Masséna Plaza Hotel;4;3;1305 Place Masséna, Nice;2021/03/22;2021/03/24;230;true;Occupancy: 3 Guests;3;
Book0000020903;ValentinNunes;HTL302;Copenhagen Grand Palace;5;3;302 Kongens Nytorv, Copenhagen;2021/04/05;2021/04/09;380;true;View: City View;2;
Book0000020926;BMachado;HTL305;Vesterbro Comfort Suites;4;3;305 Vesterbrogade, Copenhagen;2021/04/05;2021/04/06;290;true;Bathroom: Shower;1;
Book0000020929;VSousa-Lima1558;HTL202;Royal Palace Suites;5;2;202 Plaza de Oriente, Madrid;2022/07/05;2022/07/06;280;-10;Occupancy: 4 Guests;2;Beautiful views from our room.
Book0000020933;FNeto;HTL202;Royal Palace Suites;5;2;202 Plaza de Oriente, Madrid;2022/07/05;2022/07/07;280;-23;Number of Beds: 1 King Bed;4;The check-in process was quick and easy.
Book0000020945;CarlVicente424;HTL201;Puerta del Sol Hotel;4;2;201 Calle de Alcalá, Madrid;2022/07/05;2022/07/06;180;true;Occupancy: 3 Guests;4;
Book0000020951;Erica-Nunes;HTL203;;4;2;203 Gran Vía, Madrid;2022/07/05;2022/07/09;210;true;Room Type: Standard;4;
Book0000020966;JulianRocha1557;HTL303;Trevi Fountain Hotel;3;3;303 Piazza di Trevi, Rome;2021/07/03;2021/07/06;160;false;Number of Beds: 2;4;Comfy beds and pillows.
Book0000020976;IsmAbreu1728;HTL304;Roman Forum Inn;4;3;304 Via dei Fori Imperiali, Rome;2021/07/03;2021/07/05;220;true;Room Type: Suite;1;
Book0000020997;PedrVicente1823;HTL102;Louvre Palace Hotel;5;2;102 Rue du Louvre, Paris;2021/03/17;2021/03/20;300;true;Room Type: Deluxe;1;
Book0000020998;NAzevedo;HTL104;Seine Riverfront Hotel;4;2;104 Quai de la Seine, Paris;2021/03/17;2021/03/21;200;true;Number of Beds: 2;1;
Book0000021018;MiMelo809;HTL101;Eiffel Tower View Hotel;4;2;101 Rue de la Tour Eiffel, Paris;2021/03/17;2021/03/18;220;true;Bathroom: Private;3;
Book0000021059;FiliVieira;HTL1504;Munich Lakeside Resort;4;3;204 Am Seeufer, Munich;2021/01/22;2021/01/23;320;true;Number of Beds: 2 Queen Beds;3;
Book0000021094;FPires;HTL1401;Brandenburg Gate Hotel;4;3;1401 Pariser Platz, Berlin;2023/01/20;2023/01/21;220;true;Bathroom: Bathtub;3;
Book0000021096;CamSimões;HTL1401;Brandenburg Gate Hotel;4;3;1401 Pariser Platz, Berlin;2023/01/20;2023/01/21;220;true;Occupancy: 2 Guests;4;
Book0000021100;VaBorges;HTL1401;Brandenburg Gate Hotel;4;-10;1401 Pariser Platz, Berlin;2023/01/20;2023/01/23;220;true;Occupancy: 4 Guests;4;
Book0000021161;CamilEsteves;HTL603;Stephansplatz Inn;3;4;603 Stephansplatz, Vienna;2021/01/11;2021/01/15;150;false;Amenities: Coffee Maker;4;
Book0000021184;ErikFerreira926;HTL603;Stephansplatz Inn;3;4;603 Stephansplatz, Vienna;2021/01/11;2021/01/14;150;false;View: Garden View;2;Spa facilities were top-notch.
Book0000021191;IsAntunes;HTL1601;Royal Palace Hotel;5;4;301 Aleje Ujazdowskie, Warsaw;2022/06/16;2022/06/19;380;true;Bathroom: Private;1;
Book0000021193;MarcMonteiro628;HTL1603;Warsaw Central Suites;3;4;303 Centrum, Warsaw;2022/06/16;2022/06/18;160;false;Room Type: Deluxe;1;The pool area was relaxing and clean.
;NaiaValente601;HTL801;Milan Cathedral Hotel;4;2;801 Piazza del Duomo, Milan;2021/06/07;2021/06/11;230;true;Bathroom: Shower;4;
Book0000021244;SalCorreia992;HTL703;Holmenkollen Lodge;5;4;703 Kongeveien, Oslo;2021/02/19;2021/02/23;350;true;Room Size: 400 sq ft;2;Delicious room service meals.
;PAssunção-Simões;HTL701;Fjord View Hotel;4;4;701 Akershusstranda, Oslo;2021/02/19;2021/02/23;220;true;Occupancy: 2 Guests;4;
Book0000021276;DJesus;HTL705;Aker Brygge Waterfront Hotel;4;4;705 Stranden, Oslo;2021/02/19;2021/02/20;260;true;Room Size: 700 sq ft;3;
Book0000021281;JulianPinto;HTL705;Aker Brygge Waterfront Hotel;4;4;705 Stranden, Oslo;2021/02/19;2021/02/20;260;true;Room Size: 400 sq ft;3;
Book0000021289;NAntunes667;HTL1402;Alexanderplatz Suites;3;3;1402 Alexanderplatz, Berlin;2021/12/04;2021/12/05;160;false;Amenities: Free Wi-Fi;3;
Book0000021320;BRodrigues-Teixeira353;HTL1403;Prenzlauer Berg Inn;2;-23;1403 Kastanienallee, Berlin;2021/12/04;2021/12/08;120;false;Amenities: Mini Fridge;4;
Book0000021323;YaLima;HTL1401;Brandenburg Gate Hotel;4;3;1401 Pariser Platz, Berlin;2021/12/04;2021/12/06;220;-1.1;Amenities: Air Conditioning;2;Delicious room service meals.
Book0000021368;ÂngCruz;HTL1101;Old Town Square Hotel;4;1;1101 Staroměstské náměstí, Prague;2021/01/12;2021/01/16;230;true;Bathroom: Bathtub;2;
Book0000021394;LeoMaia1897;HTL1101;Old Town Square Hotel;4;1;;2021/01/12;2021/01/15;230;true;Room Type: Standard;3;
Book0000021396;ErLourenço542;HTL1101;Old Town Square Hotel;4;1;1101 Staroměstské náměstí, Prague;2021/01/12;2021/01/13;230;true;Number of Beds: 1 King Bed;3;Great place to unwind after a busy day.
Book0000021397;MirBaptista376;HTL1102;Charles Bridge Suites;5;1;1102 Karlův most, Prague;2021/01/12;2021/01/15;350;true;Bathroom: Bathtub;2;A cozy and charming hotel.
Book0000021429;ErikReis;HTL1005;Monastiraki Market Hotel;3;2;1005 Athinas, Athens;2022/11/16;2022/11/17;180;true;Occupancy: 2 Guests;2;Excellent housekeeping service.
Book0000021441;EduMachado;HTL1005;Monastiraki Market Hotel;3;2;1005 Athinas, Athens;;2022/11/20;180;true;Room Type: Family Suite;3;
Book0000021449;LiBorges;HTL1001;Acropolis View Hotel;4;2;1001 Dionysiou Areopagitou, Athens;2022/11/16;2022/11/18;220;true;Number of Beds: 1;2;Good room service options.
Book0000021453;CrisDomingues;HTL304;Roman Forum Inn;4;3;304 Via dei Fori Imperiali, Rome;2021/03/03;2021/03/07;220;true;Room Type: Suite;2;
Book0000021497;FraTavares;HTL301;Colosseum View Hotel;4;3;301 Via di San Gregorio, Rome;2021/03/03;2021/03/06;200;true;Occupancy: 3 Guests;3;
Book0000021512;CarlNunes;HTL903;Belém Riverside Hotel;4;2;903 Avenida de Brasília, Lisbon;2022/05/19;2022/05/21;220;true;Room Size: 700 sq ft;2;Great place to unwind after a busy day.
Book0000021514;MMoura-Barros265;HTL902;Bairro Alto Suites;4;2;;2022/05/19;2022/05/22;190;true;View: Mountain View;4;Good value for the price.
Book0000021527;JuliaLoureiro;HTL901;Alfama District Hotel;3;2;901 Rua dos Bacalhoeiros, Lisbon;2022/05/19;2022/05/22;120;true;Amenities: Air Conditioning;4;
Book0000021550;FiliLourenço;HTL903;Belém Riverside Hotel;4;2;903 Avenida de Brasília, Lisbon;2022/05/19;2022/05/23;220;true;Bathroom: Bathtub;3;
Book0000021555;JuliaBatista;HTL1205;Sörnäinen Waterfront Inn;3;3;;2023/05/13;2023/05/17;160;true;Number of Beds: 2 Double Beds;2;Delicious room service meals.
Book0000021558;MáBorges;HTL1203;Kallio District Suites;2;3;1203 Hämeentie, Helsinki;2023/05/13;2023/05/17;120;false;Bathroom: Bathtub;3;
Book0000021572;TomGuerreiro1353;HTL1202;Esplanadi Park Inn;3;3;1202 Pohjoisesplanadi, Helsinki;2023/05/13;2023/05/16;180;false;Room Size: 300 sq ft;1;The room was spacious and clean.
Book0000021576;JoeMelo;HTL1203;Kallio District Suites;2;3;1203 Hämeentie, Helsinki;2023/05/13;2023/05/15;120;false;Bathroom: Private;3;The fitness center had modern equipment.
Book0000021579;AlicBranco1146;HTL1204;Töölö Riverside Hotel;4;3;1204 Helsinginkatu, Helsinki;2023/05/15;2023/05/13;200;true;View: City View;1;
Book0000021587;Carlota-MarianBorges;HTL1204;;4;3;1204 Helsinginkatu, Helsinki;2023/05/13;2023/05/17;200;true;Occupancy: 2 Guests;1;
Book0000021601;JuliaLoureiro;HTL904;Chiado Plaza Hotel;3;2;904 Rua Garrett, Lisbon;2021/09/17;2021/09/19;150;false;Room Type: Standard;4;
Book0000021619;CaetCoelho1339;HTL904;Chiado Plaza Hotel;3;2;904 Rua Garrett, Lisbon;2021/09/17;2021/09/19;150;false;Number of Beds: 2 Double Beds;1;
Book0000021629;ArtuFerreira111;HTL1102;Charles Bridge Suites;5;1;1102 Karlův most, Prague;2021/08/15;2021/08/18;350;true;View: City View;3;Beautiful views from our room.
Book0000021690;DaviSousa1074;HTL902;Bairro Alto Suites;4;2;902 Rua da Rosa, Lisbon;2022/06/09;2022/06/11;190;true;Occupancy: 1 Guest;1;Great place to stay for business travelers.
Book0000021720;AntóFernandes200;HTL1601;Royal Palace Hotel;5;4;301 Aleje Ujazdowskie, Warsaw;2021/05/04;2021/05/07;380;true;Number of Beds: 2 Double Beds;1;Easy access to tourist attractions.
Book0000021763;ICoelho576;HTL901;Alfama District Hotel;3;2;901 Rua dos Bacalhoeiros, Lisbon;2023/07/05;2023/07/09;120;true;Amenities: Coffee Maker;1;Perfect location for exploring the city.
Book0000021764;MatilVieira;HTL904;Chiado Plaza Hotel;3;2;904 Rua Garrett, Lisbon;2023/07/05;2023/07/08;150;false;Room Type: Family Suite;3;
Book0000021778;BrunReis584;HTL911;Castle Hill Inn;5;2;1 Castle Hill, Budapest;2021/10/04;2021/10/08;220;true;View: Mountain View;3;
Book0000021782;RicarPinho;HTL911;Castle Hill Inn;5;2;1 Castle Hill, Budapest;2021/10/04;2021/10/07;220;true;Number of Beds: 1 King Bed;1;
Book0000021787;EriRamos918;HTL911;Castle Hill Inn;5;2;1 Castle Hill, Budapest;2021/10/04;2021/10/08;220;true;Bathroom: Private;1;The fitness center had modern equipment.
Book0000021808;LeGonçalves1674;HTL203;Gran Vía View Hotel;4;2;203 Gran Vía, Madrid;2021/10/08;2021/10/11;210;true;Number of Beds: 1 King Bed;4;
Book0000021825;XCardoso820;HTL204;Retiro Park Inn;3;2;204 Calle de Alfonso XII, Madrid;2021/10/08;2021/10/10;150;false;Amenities: Free Wi-Fi;2;The pool area was relaxing and clean.
Book0000021841;PSilva;HTL204;Retiro Park Inn;3;2;204 Calle de Alfonso XII, Madrid;2021/10/08;2021/10/11;150;false;Bathroom: Ensuite;4;
Book0000021844;SaValente;HTL1202;Esplanadi Park Inn;3;3;1202 Pohjoisesplanadi, Helsinki;2021/05/08;2021/05/10;180;false;Room Size: 500 sq ft;4;
Book0000021849;AmélCosta;HTL1204;Töölö Riverside Hotel;4;3;1204 Helsinginkatu, Helsinki;2021/05/08;2021/05/12;200;true;Amenities: Free Wi-Fi;1;We will definitely return to this hotel.
Book0000021884;AméliAnjos;HTL1002;Plaka Historic Inn;3;2;1002 Adrianou, Athens;2021/01/15;2021/01/16;160;F;Occupancy: 4 Guests;4;
Book0000021885;NunAraújo1539;HTL1003;Omonia Square Suites;2;2;1003 Omonoia Square, Athens;2021/01/15;2021/01/16;120;false;View: City View;4;
Book0000021911;JFernandes;HTL1002;Plaka Historic Inn;3;2;1002 Adrianou, Athens;2021/01/15;2021/01/16;160;false;Amenities: Coffee Maker;2;The concierge provided helpful recommendations.
Book0000021937;MBorges-Pires;HTL1205;Sörnäinen Waterfront Inn;3;3;1205 Sörnäisten rantatie, Helsinki;2022/04/20;2022/04/21;160;true;Amenities: TV;2;The hotel had a welcoming atmosphere.
Book0000021952;MicBatista;HTL1202;Esplanadi Park Inn;3;3;1202 Pohjoisesplanadi, Helsinki;2022/04/20;2022/04/24;180;false;Room Type: Executive Suite;4;We enjoyed our stay here.
Book0000021977;CaetCoelho1339;HTL1404;Spree Riverfront Hotel;4;3;1404 Schiffbauerdamm, Berlin;2023/04/10;2023/04/14;200;true;Bathroom: Ensuite;3;
Book0000022011;EduaMarques;HTL1604;Warsaw Riverside Inn;4;4;304 Nad Wisłą, Warsaw;2022/10/04;2022/10/06;320;true;Room Size: 500 sq ft;1;
Book0000022052;RenJesus;HTL902;Bairro Alto Suites;4;2;902 Rua da Rosa, Lisbon;2021/08/16;2021/08/13;190;true;Room Type: Executive Suite;3;
Book0000022053;JoMota-Mendes;HTL902;Bairro Alto Suites;4;2;902 Rua da Rosa, Lisbon;2021/08/13;2021/08/14;190;true;Number of Beds: 1;3;
Book0000022056;JoaquiLopes;HTL901;Alfama District Hotel;3;2;901 Rua dos Bacalhoeiros, Lisbon;2021/08/13;2021/08/16;120;true;Room Size: 700 sq ft;2;
Book0000022058;RiAlmeida552;HTL905;Rossio Square Inn;4;2;905 Praça do Rossio, Lisbon;2021/08/13;2021/08/14;200;true;Room Size: 300 sq ft;3;
Book0000022068;BAmorim-Simões520;HTL905;Rossio Square Inn;4;2;905 Praça do Rossio, Lisbon;2021/08/13;2021/08/14;200;true;Bathroom: Private;2;Quiet and peaceful ambiance.
Book0000022078;BriaMaia1500;HTL1504;Munich Lakeside Resort;4;3;204 Am Seeufer, Munich;2022/02/06;2022/02/07;320;true;Room Size: 300 sq ft;2;The breakfast buffet was delicious.
Book0000022094;EnCorreia;HTL1503;Munich Central Inn;3;3;203 Innenstadtstraße, Munich;2022/02/06;2022/02/08;150;false;Number of Beds: 1 King Bed;1;An enjoyable stay overall.
Book0000022097;AlicSá877;HTL1501;Bavarian Grand Hotel;5;3;201 Hauptstraße, Munich;11:41:01 AM/08/12/2009;2022/02/10;350;true;Occupancy: 3 Guests;4;
Book0000022119;FiBarros196;HTL1501;Bavarian Grand Hotel;5;3;201 Hauptstraße, Munich;2021/01/21;2021/01/22;350;true;Amenities: Free Wi-Fi;1;
Book0000022155;LiSoares;HTL1501;Bavarian Grand Hotel;5;3;201 Hauptstraße, Munich;2021/01/21;2021/01/24;350;true;Room Size: 300 sq ft;3;The hotel offered a complimentary shuttle service.
Book0000022165;RafAraújo727;HTL1004;Syntagma Plaza Hotel;4;2;1004 Syntagma Square, Athens;2023/05/02;2023/05/05;200;true;Room Type: Suite;2;
Book0000022214;IriPinto;HTL1501;Bavarian Grand Hotel;5;3;201 Hauptstraße, Munich;2022/09/21;2022/09/24;350;true;View: Garden View;4;We enjoyed our stay here.
Book0000022225;FloPinheiro;HTL1502;Alpine View Lodge;4;3;202 Bergweg, Munich;2022/09/21;2022/09/24;280;true;Room Size: 400 sq ft;4;
Book0000022253;NAzevedo;HTL1501;Bavarian Grand Hotel;5;3;201 Hauptstraße, Munich;2022/09/21;2022/09/23;350;true;Room Type: Family Suite;2;Good room service options.
Book0000022262;LVaz1432;HTL801;Milan Cathedral Hotel;4;2;801 Piazza del Duomo, Milan;2022/05/08;2022/05/09;230;true;Room Size: 300 sq ft;3;
Book0000022281;BrJesus1585;HTL802;Fashion District Suites;5;2;802 Via Montenapoleone, Milan;2022/05/08;2022/05/10;350;true;Number of Beds: 2 Double Beds;4;
Book0000022294;MartNeves1085;HTL1401;Brandenburg Gate Hotel;4;3;1401 Pariser Platz, Berlin;2022/08/08;2022/08/06;220;T;Room Type: Executive Suite;1;The hotel has a modern and stylish design.
Book0000022298;LiFernandes193;HTL1405;Kurfürstendamm Plaza Hotel;4;3;1405 Kurfürstendamm, Berlin;2022/08/06;2022/08/09;;true;Bathroom: Ensuite;4;
Book0000022305;SoraiMoreira837;HTL1403;Prenzlauer Berg Inn;2;3;1403 Kastanienallee, Berlin;2022/08/06;2022/08/07;120;5.5;Room Size: 700 sq ft;1;
Book0000022306;MaPinheiro;HTL1401;Brandenburg Gate Hotel;4;3;1401 Pariser Platz, Berlin;2022/08/06;2022/08/10;220;true;Number of Beds: 2 Queen Beds;4;
Book0000022317;FabiaReis583;HTL1402;Alexanderplatz Suites;3;3;1402 Alexanderplatz, Berlin;2022/08/06;2022/08/08;160;false;Amenities: Air Conditioning;4;
Book0000022353;IvAndrade;HTL201;Puerta del Sol Hotel;4;2;201 Calle de Alcalá, Madrid;2021/06/06;2021/06/08;180;true;Number of Beds: 2;3;
Book0000022355;AntóFernandes200;HTL202;Royal Palace Suites;5;2;202 Plaza de Oriente, Madrid;2021/06/06;2021/06/09;280;true;Bathroom: Bathtub;3;The pool area was relaxing and clean.
Book0000022398;EnzCampos;HTL204;Retiro Park Inn;3;2;204 Calle de Alfonso XII, Madrid;2021/06/06;2021/06/08;150;false;Amenities: Air Conditioning;4;Perfect location for exploring the city.
Book0000022399;MarGarcia1493;HTL204;Retiro Park Inn;3;-1;204 Calle de Alfonso XII, Madrid;2021/06/06;2021/06/08;150;false;Room Type: Executive Suite;4;
Book0000022400;JLourenço1891;HTL203;Gran Vía View Hotel;4;2;203 Gran Vía, Madrid;2021/06/06;2021/06/10;210;true;Occupancy: 1 Guest;4;Comfy beds and pillows.
Book0000022415;JoanMiranda;HTL604;Danube Riverfront Hotel;4;4;604 Donaukanal, Vienna;2022/09/13;2022/09/16;220;true;Number of Beds: 1 King Bed;2;Quiet and peaceful ambiance.
Book0000022423;BruBarbosa;HTL601;Vienna Opera Hotel;4;4;;2022/09/13;2022/09/16;190;true;View: Mountain View;1;
;LuOliveira103;HTL603;Stephansplatz Inn;3;4;603 Stephansplatz, Vienna;2022/09/13;2022/09/14;150;false;Room Type: Standard;4;The staff was attentive to our needs.
Book0000022432;TeSilva1408;HTL602;Belvedere Palace Suites;5;4;602 Prinz Eugen-Straße, Vienna;2022/09/13;2022/09/16;;true;Bathroom: Bathtub;3;The spa treatments were rejuvenating.
Book0000022438;JoPacheco;HTL601;Vienna Opera Hotel;4;4;601 Opernring, Vienna;2022/09/13;2022/09/15;190;true;Number of Beds: 2;4;The hotel exceeded our expectations.
Book0000022443;ConstançPinho950;HTL603;Stephansplatz Inn;3;4;603 Stephansplatz, Vienna;2022/09/13;2022/09/14;150;false;Room Size: 300 sq ft;2;
Book0000022520;MaFreitas1526;HTL302;Vatican City Suites;5;3;302 Via della Conciliazione, Rome;2022/08/12;2022/08/14;;true;Bathroom: Private;4;
Book0000022548;FiRibeiro;HTL1105;Josefov District Hotel;4;5.5;1105 Josefov, Prague;2022/11/07;2022/11/11;240;true;Room Size: 400 sq ft;4;Good value for the price.
Book0000022569;MicBatista;HTL205;Plaza Mayor Hotel;4;2;205 Plaza Mayor, Madrid;2023/08/11;2023/08/14;190;true;Amenities: Mini Fridge;1;The hotel restaurant had a diverse menu.
Book0000022596;MaPinheiro;HTL205;Plaza Mayor Hotel;4;2;205 Plaza Mayor, Madrid;2023/08/11;2023/08/14;190;true;Room Size: 500 sq ft;2;Good value for the price.
Book0000022599;BriaMaia1500;HTL205;Plaza Mayor Hotel;4;2;205 Plaza Mayor, Madrid;2023/08/11;2023/08/14;190;true;View: City View;1;
Book0000022608;FredeSantos-Macedo1115;HTL202;Royal Palace Suites;5;2;202 Plaza de Oriente, Madrid;2023/08/11;2023/08/15;280;true;Bathroom: Shower;4;The fitness center had modern equipment.
Book0000022609;SGomes1705;HTL204;Retiro Park Inn;3;2;204 Calle de Alfonso XII, Madrid;2023/08/11;2023/08/12;150;false;View: City View;2;Comfy beds and pillows.
Book0000022625;ArtuFerreira111;HTL205;Plaza Mayor Hotel;4;2;205 Plaza Mayor, Madrid;2023/08/11;2023/08/13;190;true;View: Garden View;4;
Book0000022629;JorgPires1430;HTL202;;5;2;202 Plaza de Oriente, Madrid;2023/08/11;2023/08/13;280;true;Number of Beds: 1;3;Easy access to tourist attractions.
Book0000022630;TeCarneiro-Matos;HTL202;Royal Palace Suites;5;2;202 Plaza de Oriente, Madrid;2023/08/11;2023/08/12;280;true;Occupancy: 1 Guest;2;
Book0000022633;SLourenço;HTL504;Park Güell Suites;4;2;504 Carrer d'Olot, Barcelona;2023/05/19;2023/05/21;200;true;View: Garden View;2;Impressive lobby and amenities.
Book0000022680;MargarBatista399;HTL901;Alfama District Hotel;3;2;901 Rua dos Bacalhoeiros, Lisbon;2023/01/11;2023/01/12;120;true;Room Size: 500 sq ft;3;
Book0000022714;LuMorais119;HTL902;Bairro Alto Suites;4;2;902 Rua da Rosa, Lisbon;2023/01/11;2023/01/14;190;true;Room Size: 300 sq ft;4;The rooftop bar has amazing cocktails.
